index,sr,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,id
3662400,48000,4800,2137.1968,11.961384,10917.8125,0.13180064,3833.57,3.0055938,12.315489,f7f240ed8
3667200,48000,4800,1477.1573,28.495224,7429.0625,0.085002095,3110.8545,3.8047543,19.152445,1abf606c3
3672000,48000,4800,1267.2037,85.55942,7120.9375,0.0743796,2989.102,4.1139097,22.23446,4d72db257
3676800,48000,4800,1411.9175,146.69325,7381.875,0.07596495,3056.915,3.7778752,19.28736,3d55cb08e
3681600,48000,4800,1296.2294,5.2747827,7515.625,0.08106542,3310.968,4.0116725,19.604275,9d6b383d0
3686400,48000,4800,2186.231,3.9045973,9915.0,0.12428885,3710.7737,2.750992,11.635905,15bf8948d
3691200,48000,4800,1490.0621,2.962236,8641.875,0.09415479,3528.7324,3.57189,16.185547,150d39f8a
3696000,48000,4800,1361.048,3.5027137,8360.3125,0.088132665,3526.0417,3.7463322,17.090279,787afe2bc
3700800,48000,4800,1238.0831,136.5806,6296.5625,0.07053282,2887.4695,4.4678607,26.43193,37552b8eb
3705600,48000,4800,1710.5964,37.260178,8664.375,0.096812986,3319.0188,3.277913,14.9624605,53436129a
3710400,48000,4800,1847.9829,9.920657,9613.125,0.109772794,3602.8018,3.1020901,13.205835,fd2196587
3715200,48000,4800,1976.12,6.010702,9805.9375,0.116730705,3659.7788,2.9157276,12.029525,a397319de
3720000,48000,4800,1854.9021,8.914703,9610.3125,0.11602803,3713.265,2.959062,12.173347,34045568b
3724800,48000,4800,1756.2108,2.6360662,11498.4375,0.11594157,4030.4084,3.1280115,12.425912,eca417520
3729600,48000,4800,993.75916,1216.3071,4777.8125,0.045510326,2311.3184,5.6682553,46.196487,1cf09e28c
3734400,48000,4800,588.14966,44.559273,1548.4375,0.022244502,1783.8329,8.143939,77.14118,bbfd1160c
3739200,48000,4800,596.42645,21.93822,1461.5625,0.025429927,1914.7512,7.6840477,67.642685,00fc93bbb
3744000,48000,4800,903.1744,51.045876,3587.5,0.04369238,2435.3306,5.5210834,37.50701,aff8d7907
3748800,48000,4800,1544.8782,252.61954,8473.75,0.08470457,3204.129,3.3024812,15.011253,bd39355f7
3753600,48000,4800,609.6916,840.65924,1932.8125,0.019103188,1535.8013,8.875237,102.13019,29973cff7
3758400,48000,4800,553.6593,79.67665,1054.6875,0.017214905,1594.7683,9.262951,99.05922,57db0adff
3763200,48000,4800,570.30664,34.66862,1054.6875,0.020963402,1807.4042,8.350433,79.132515,6280ba732
3768000,48000,4800,632.36835,20.36826,1233.4375,0.027945843,2040.7087,7.227256,59.538334,0748dbb7d
3772800,48000,4800,763.0898,8.2443,2579.0625,0.038098514,2363.5857,6.1376896,43.705326,916244f0a
3777600,48000,4800,1133.8761,142.84508,5630.3125,0.057903774,2652.1743,4.5163713,26.517612,9f07b01eb
3782400,48000,4800,1153.8239,161.90602,5693.125,0.061215084,2674.9233,4.7570705,30.258717,055a6c3a8
3787200,48000,4800,1862.7606,14.043636,9120.0,0.11077507,3522.6326,3.1179066,13.424564,80ae045c7
3792000,48000,4800,1690.4897,12.978992,8456.5625,0.10406454,3400.5984,3.423748,15.912111,3719db089
3796800,48000,4800,1325.8789,135.0466,6197.8125,0.0728569,2795.3281,4.3234715,25.058115,3de8625b1
3801600,48000,4800,1593.6102,46.922375,8577.8125,0.09445141,3336.7434,3.5508735,16.97121,480f341b7
3806400,48000,4800,1189.3215,244.74448,6270.9375,0.06366719,2724.274,4.671413,30.673008,60c4c1542
3811200,48000,4800,866.4373,31.04651,3266.25,0.042604007,2474.6294,5.7843337,39.53186,87ce441ea
3816000,48000,4800,1839.2421,29.454473,9401.25,0.10410352,3480.8428,3.0856247,13.496693,310c56040
3820800,48000,4800,1591.704,356.4161,8142.8125,0.08879138,3095.6924,3.966001,26.091936,34a9ff3e2
3825600,48000,4800,622.95624,68.91797,1584.6875,0.02314917,1782.8923,7.8504224,73.65555,7275ac0ec
3830400,48000,4800,714.4715,23.072796,1766.5625,0.030930055,2105.7236,6.865749,54.4386,ec97a5b39
3835200,48000,4800,694.0429,14.037884,1627.1875,0.031849828,2176.061,6.733051,51.768307,bd9c5e40f
3840000,48000,4800,757.1451,8.250661,2709.6875,0.03856208,2365.992,6.0807095,42.645283,fd4964b1e
3844800,48000,4800,1761.4009,41.26784,7182.8125,0.083961554,3098.5596,3.732092,19.93476,2fbd62f49
3849600,48000,4800,1357.4257,61.45267,6158.125,0.06917432,2797.9429,4.4473042,26.747347,bcd87e8a4
3854400,48000,4800,2068.645,7.9704623,10338.125,0.12893105,3814.3374,2.9078279,11.761574,40f864a62
3859200,48000,4800,2237.7986,3.4203784,12154.0625,0.14909981,4117.445,2.7298787,10.3135395,bdd49ed66
3864000,48000,4800,1527.9628,591.4656,7393.4375,0.08656321,2963.9954,4.1729083,27.464361,d05ca4d3c
3868800,48000,4800,849.95593,49.758114,3216.875,0.040058993,2312.9382,6.1092587,45.774586,f530147ff
3873600,48000,4800,1695.5259,38.25787,9269.375,0.09663695,3419.4463,3.0647364,13.050214,82a9525d7
3878400,48000,4800,1389.6594,167.20511,6764.375,0.06925607,2836.8289,4.011651,22.773983,ddd939f11
3883200,48000,4800,1018.1993,13.102913,4663.125,0.050210312,2643.1646,5.132802,31.638988,61da518a3
3888000,48000,4800,1536.503,31.016905,7536.25,0.08352199,3042.5496,3.7234075,18.840195,ac093f7f3
3892800,48000,4800,1658.513,1278.6589,8537.5,0.09176226,3231.218,3.4991577,19.013466,b9cc43bb5
3897600,48000,4800,417.81177,410.54626,671.5625,0.015134444,1425.5818,10.325286,129.99863,c8a1bece3
3902400,48000,4800,848.32916,53.89916,3768.4375,0.045389652,2369.7073,5.6273203,39.323574,989c2f69f
3907200,48000,4800,857.23615,31.736757,4350.0,0.051588055,2721.328,5.21542,31.835823,dd5fc1098
3912000,48000,4800,1141.3816,16.017029,6836.25,0.07334211,3253.565,4.2817593,21.8987,e5bc7ccf8
3916800,48000,4800,1663.8909,26.78335,9215.9375,0.10455423,3676.1191,3.3798807,14.894264,623664aa6
3921600,48000,4800,2750.8813,5.9540944,11877.8125,0.15906923,4082.3608,2.2431173,8.035016,13db3c997
3926400,48000,4800,1224.271,271.4806,5966.875,0.06508415,2717.282,4.7048388,31.310299,391533a9b
3931200,48000,4800,1307.3815,34.396763,6368.125,0.071462646,2980.0706,4.3626304,24.9451,0a9da0a96
3936000,48000,4800,1786.9646,155.62883,8486.25,0.09441797,3239.0261,3.1526897,15.373574,76079947a
3940800,48000,4800,1421.4109,30.715687,6603.125,0.06640961,2875.9058,4.152037,23.818518,ef7863f96
3945600,48000,4800,1270.3247,118.43092,6962.5,0.06819877,2833.3496,3.9818869,21.154161,988e779d9
3950400,48000,4800,1013.9673,1757.2821,5281.875,0.04804408,2437.5027,4.6262116,29.562656,fea0c95ab
3955200,48000,4800,515.9838,449.8961,1864.375,0.017976588,1481.1185,8.092382,85.85016,d63147a8f
3960000,48000,4800,1011.3119,239.94907,3961.25,0.045905303,2182.804,5.95726,48.449272,34d5a9262
3964800,48000,4800,1574.7915,2157.5352,6040.3125,0.056205433,2368.6184,4.5665298,38.610683,8a50d2554
3969600,48000,4800,463.3181,568.3692,1081.5625,0.01713199,1449.5621,9.49842,117.06169,20953f530
3974400,48000,4800,895.2111,18.077484,3847.1875,0.048024442,2559.382,5.5924788,37.154427,cf580cc2c
3979200,48000,4800,1367.34,3.240181,7501.5625,0.08045645,3363.238,4.067232,19.723816,8a82c0b1b
3984000,48000,4800,1202.6238,3.0318792,6829.375,0.07115614,3203.8914,4.2961383,21.88554,f5ccd492d
3988800,48000,4800,1689.0148,812.6158,7441.875,0.072551124,2984.507,3.5984213,18.146944,0657e5cac
3993600,48000,4800,1162.8973,142.9889,5525.3125,0.05593754,2560.147,4.490962,27.446915,31a96bde1
3998400,48000,4800,1715.9814,9.068435,9364.0625,0.10743485,3596.8726,3.2502306,13.975425,7d53cff39
4003200,48000,4800,1016.06384,536.4407,4772.1875,0.048715986,2393.907,5.09963,35.73925,df4e64c2a
4008000,48000,4800,1508.7156,50.298683,7609.6875,0.07622273,3050.1875,3.7689502,19.721064,733cd7e92
4012800,48000,4800,1523.3477,451.47073,7945.625,0.07962684,3026.506,3.3961802,16.425169,9dc06c0b0
4017600,48000,4800,632.35645,89.17208,1956.25,0.02310994,1719.857,7.7023973,74.22273,04c7c0988
4022400,48000,4800,1425.0708,133.763,7116.875,0.074058786,2894.8662,3.7697144,19.938284,98d2c0259
4027200,48000,4800,1387.4803,653.5037,5667.5,0.053377267,2365.4175,4.958973,42.36387,9f066e0ac
4032000,48000,4800,995.1517,180.22275,4851.5625,0.047209505,2364.8816,5.1488605,36.5695,15aa1e445
4036800,48000,4800,1150.8286,18.781113,6627.8125,0.07144565,3172.4575,4.2735963,22.194382,fb9a5de6a
4041600,48000,4800,1230.0398,2979.3552,6154.375,0.048589204,2457.5889,3.7761848,20.98503,4f8d402e2
4046400,48000,4800,846.6654,392.58002,3457.5,0.039607257,2193.4546,6.009786,46.25387,e485b82ea
4051200,48000,4800,1166.4668,24.496553,6297.1875,0.06637555,2893.9368,4.3713145,24.058437,a89d4285a
4056000,48000,4800,1297.6019,36.901794,6934.6875,0.07274744,2954.767,4.0362263,21.348255,99ee7139c
4060800,48000,4800,2520.3293,18.06213,11178.4375,0.14125378,3992.566,2.3697217,8.95052,7399bb07c
4065600,48000,4800,1136.1053,239.71222,5223.4375,0.055363286,2541.032,4.8582788,32.74263,27d3457b7
4070400,48000,4800,991.33826,25.941696,4185.625,0.05071369,2636.1628,5.282378,33.193295,270849ee6
4075200,48000,4800,1374.6471,20.757666,7526.25,0.081580974,3197.3218,3.9442887,19.684725,c93f4b406
4080000,48000,4800,2348.8,104.827225,10267.5,0.12420674,3733.6858,2.4985185,10.48131,eaeb305d5
4084800,48000,4800,765.0548,64.67617,2409.375,0.03278583,2106.211,6.527497,51.36775,4bdd2ab74
4089600,48000,4800,933.75916,10.392391,3616.25,0.047625426,2534.8445,5.544478,35.993603,bceca3d49
4094400,48000,4800,990.3656,12.54949,4942.5,0.055269457,2763.411,5.028195,29.816751,866d34766
4099200,48000,4800,998.985,92.437614,5072.8125,0.05780258,2667.8657,4.902867,29.657373,388a718f4
4104000,48000,4800,1647.4923,104.37014,8139.6875,0.09186092,3244.8691,3.5087495,17.22341,3fbdbd78d
4108800,48000,4800,748.0916,1011.11115,3422.8125,0.024909569,1723.8353,7.4720287,83.00765,48ae4fa8a
4113600,48000,4800,436.1743,62.651894,1577.8125,0.012418154,1362.7252,10.276836,128.84665,9360e887d
4118400,48000,4800,508.757,36.748196,1541.875,0.020173403,1737.5016,8.508517,85.65275,36a856366
4123200,48000,4800,1845.9646,740.0102,7740.0,0.07371835,2830.8772,3.1874292,15.898115,a454b5d42
4128000,48000,4800,1889.7035,97.21215,9109.375,0.1072333,3467.4026,3.1298497,13.893107,c2b1e9c3b
4132800,48000,4800,708.4922,2280.1838,3106.875,0.01818585,1496.4719,7.1076913,81.099754,a38c136eb
4137600,48000,4800,687.3737,32.78406,2345.625,0.019114504,1675.8054,8.046338,80.35392,a68380186
4142400,48000,4800,786.0733,9.791177,2405.625,0.028873632,1997.2341,6.9721713,58.0618,fd723eead
4147200,48000,4800,810.9813,6.645322,2454.0625,0.034956448,2154.3396,6.519896,50.075184,a1608b2b5
4152000,48000,4800,937.3352,6.059668,3201.5625,0.044186827,2410.3567,5.7670183,39.271248,5c414c1bc
4156800,48000,4800,961.4331,73.84064,4040.0,0.049206052,2508.3179,5.4374366,35.328136,b5617d373
4161600,48000,4800,640.3361,32.55926,1640.625,0.029958267,2109.5847,6.9503217,55.42453,640826190
4166400,48000,4800,837.1355,12.563779,3637.8125,0.04550141,2497.9924,5.618534,37.09723,69d29694f
4171200,48000,4800,1177.4982,31.266584,6170.3125,0.06451002,2964.8906,4.4322166,24.414461,cd22e0a45
4176000,48000,4800,1180.1771,10.56627,6180.625,0.067574866,2973.8325,4.4772744,24.554268,8934ffa8c
4180800,48000,4800,1538.0881,337.1131,8587.5,0.088927865,3324.7063,3.4691017,16.026714,9ab2dd6bc
4185600,48000,4800,635.84534,259.65848,2108.75,0.022160254,1754.5052,7.661197,72.73931,8a2695bd5
4190400,48000,4800,783.07385,14.380979,2108.125,0.034981873,2195.2861,6.512037,49.316692,baf860ff5
4195200,48000,4800,767.502,6.957972,2493.75,0.03873401,2310.2175,6.191087,44.580956,b0db2d335
4200000,48000,4800,1440.7703,156.417,7431.875,0.07599228,3132.7683,3.9432971,20.900652,772332704
4204800,48000,4800,1368.1964,74.51938,6980.0,0.078063816,3059.1362,4.0218244,21.431387,12bd26f42
4209600,48000,4800,1876.2957,11.563324,10347.5,0.11457736,3767.8916,3.1013172,12.920766,0f01d06e4
4214400,48000,4800,1977.1871,1.8888729,12843.75,0.1317862,4123.248,3.0227156,11.707894,174a34c82
4219200,48000,4800,2201.618,1.246266,13041.25,0.14260857,4134.416,2.896857,11.051066,abe8b0307
4224000,48000,4800,2142.693,1.4180019,14118.125,0.14429265,4318.586,2.8052511,10.31616,85d62000c
4228800,48000,4800,2311.3743,353.01547,12313.125,0.14628111,4024.7783,2.657309,10.624332,71844b417
4233600,48000,4800,638.64014,337.56348,2227.5,0.02238428,1718.0754,7.5812907,74.03009,eb469ef15
4238400,48000,4800,1196.8125,58.674805,5272.5,0.061161958,2667.7288,4.6928678,28.909672,c8f8c4559
4243200,48000,4800,1258.5062,1517.1512,6682.8125,0.06242709,2641.8528,4.2732077,31.365892,a830850af
4248000,48000,4800,426.86765,228.37234,1169.6875,0.008150398,1078.0646,12.12746,191.28925,f537e33d0
4252800,48000,4800,599.3858,78.63499,1667.5,0.021352665,1599.3212,8.3930855,87.45779,3acdf0dd0
4257600,48000,4800,500.7799,19.975258,1046.25,0.016209032,1532.2759,9.596491,105.980705,74d10b6cb
4262400,48000,4800,505.39688,11.278478,1093.75,0.018825997,1625.8461,8.994993,93.43115,6e352cdf0
4267200,48000,4800,596.9909,12.907067,1620.625,0.0257958,1844.0312,7.516534,66.7393,27c7c18aa
4272000,48000,4800,667.98895,10.50682,2118.125,0.032021243,2071.5447,6.781341,53.930058,2a2cc021f
4276800,48000,4800,783.217,5.595175,2992.5,0.040120576,2365.3467,6.0177693,42.11498,92d2f4a3a
4281600,48000,4800,881.0021,3.782753,4004.0625,0.047839068,2614.0916,5.450604,34.635265,31c898e11
4286400,48000,4800,1011.73804,3.00681,5358.4375,0.057822462,2918.6592,4.8216906,27.157145,c35a1657c
4291200,48000,4800,1104.5121,3.0143785,6440.3125,0.06590586,3112.027,4.444813,23.381208,35ae146af
4296000,48000,4800,1434.7992,151.29207,7734.6875,0.078986056,3135.019,3.6392415,17.617073,5a37df181
4300800,48000,4800,581.71,709.79346,2338.75,0.01875869,1554.4961,7.7661514,81.87178,b3f1df110
4305600,48000,4800,805.8631,68.857254,4057.5,0.037680652,2115.361,5.9577956,48.125793,3bacd2da7
4310400,48000,4800,1776.6716,710.53894,7873.75,0.07739625,2939.1382,3.1860356,16.715925,5dae50cda
4315200,48000,4800,500.37167,154.6527,1787.5,0.016505973,1489.0608,8.482679,91.11122,40f3ff7ee
4320000,48000,4800,477.05212,18.131975,1059.6875,0.016863305,1561.7235,9.388833,102.06305,b029a9aed
4324800,48000,4800,500.2486,9.446186,1103.4375,0.020156931,1710.6133,8.652579,86.13904,4940212fd
4329600,48000,4800,1172.705,141.37877,4688.75,0.053811118,2531.2053,5.041508,34.91294,252492038
4334400,48000,4800,1098.2552,197.39766,4575.625,0.03850754,2178.67,4.8779683,34.294746,a83134a5b
4339200,48000,4800,2008.675,40.73749,10247.8125,0.12140302,3675.3633,3.1062055,13.416493,3073f61bb
4344000,48000,4800,2886.3538,5.1545615,12524.0625,0.16865169,4130.925,2.3046286,8.345003,0c456bf77
4348800,48000,4800,2202.2195,424.88113,9590.625,0.12480898,3459.0413,3.1241038,17.022442,fa36385e5
4353600,48000,4800,1057.2106,87.09143,4643.75,0.04637455,2328.367,5.2697134,38.021946,50b8e6114
4358400,48000,4800,1442.4469,79.063995,7852.1875,0.0790471,3025.6072,3.5361087,17.14964,5fbc3f1fc
4363200,48000,4800,904.8709,468.43457,4035.3125,0.036462177,2068.843,6.5278516,61.884727,6097a1085
4368000,48000,4800,1061.1241,112.2336,4455.625,0.04852683,2394.5603,5.348696,38.783348,040c9700c
4372800,48000,4800,1687.8442,363.46902,7755.625,0.08179783,3024.3271,3.269944,15.850911,411cd0b3b
4377600,48000,4800,546.2907,707.4706,1910.9375,0.018023144,1506.1367,8.387353,93.286934,24e45a514
4382400,48000,4800,1688.977,241.08023,8112.8125,0.07782067,2975.0234,3.212282,16.20158,58d8173cc
4387200,48000,4800,1204.9036,722.52045,6020.3125,0.05614298,2497.1929,4.4575553,30.551445,a84a8a227
4392000,48000,4800,823.57294,193.8725,3969.6875,0.03352794,2012.0913,5.9623427,49.5343,a8ebe1c88
4396800,48000,4800,1148.0187,407.87952,6350.0,0.0568554,2628.9033,4.1549106,23.817276,580951646
4401600,48000,4800,988.83167,90.05605,4510.625,0.050645906,2574.3284,5.2402406,34.121925,900481a72
4406400,48000,4800,1440.0714,69.131836,7826.875,0.081426874,3087.9395,3.5323827,16.890173,d5b3e8ff6
4411200,48000,4800,1190.6046,27.37273,6153.75,0.065586865,2930.0696,4.440775,24.483376,9603b8f72
4416000,48000,4800,1164.0769,15.200329,6391.5625,0.06794191,3095.4712,4.377752,23.138052,208d93440
4420800,48000,4800,1412.4973,25.864897,7912.8125,0.08791965,3351.599,3.8082666,18.272715,e8dd0282c
4425600,48000,4800,1862.8242,5.35414,10802.5,0.11966638,3925.8076,3.0664804,12.289399,993910fd7
4430400,48000,4800,1849.9523,10.502135,10331.875,0.12104373,3869.1392,3.028485,12.246157,5ec34d6d4
4435200,48000,4800,1575.6737,552.3779,6689.0625,0.06368234,2688.119,3.5053504,19.396992,2a4ec0b68
4440000,48000,4800,1906.8008,56.24133,9096.5625,0.11236462,3531.724,3.1704276,13.888062,a447d6646
4444800,48000,4800,2117.303,3.5490348,12044.375,0.13771927,4040.7253,2.8782785,11.141666,6842cd03e
4449600,48000,4800,1681.1516,944.42065,8261.25,0.09196181,3085.3738,4.0311856,27.76078,05b7ebec9
4454400,48000,4800,687.51544,84.17514,2125.9375,0.02675971,1910.8441,7.33819,65.88474,7475a5e22
4459200,48000,4800,1557.7194,57.35111,7749.6875,0.085428596,3111.9355,3.6439295,18.811129,7d556fc9b
4464000,48000,4800,1075.6324,649.7021,4803.125,0.04347759,2194.5208,5.721097,50.24083,e4d77bba4
4468800,48000,4800,832.3849,141.18808,2806.25,0.030868666,2027.9926,6.7396283,56.854816,6f732f56e
4473600,48000,4800,1438.4791,285.12567,7940.3125,0.074019976,3048.0916,3.4894035,16.82951,e38fb4d6f
4478400,48000,4800,751.42334,1242.7632,2974.6875,0.020671768,1649.23,6.6853566,66.311005,09171ca53
4483200,48000,4800,1177.0844,50.817005,4412.5,0.04848276,2365.3086,5.3239837,39.298573,9edadf1d8
4488000,48000,4800,1630.4335,1268.417,7532.5,0.06862691,2814.8792,3.3063028,18.774828,c5e885b10
4492800,48000,4800,559.7666,604.38885,2407.1875,0.011163054,1311.747,8.832627,109.99849,2e829b44d
4497600,48000,4800,1032.485,605.9341,4509.6875,0.037046026,2024.2683,5.760987,50.734676,e92ff8391
4502400,48000,4800,1131.322,462.75818,5777.1875,0.051623337,2521.6936,4.4082017,27.278227,48e04a1a3
4507200,48000,4800,1022.5765,62.15169,4485.9375,0.05055227,2592.307,5.2446275,34.02199,b947f9fd6
4512000,48000,4800,1566.796,142.81712,8053.75,0.0794198,3084.7793,3.3362257,15.899561,94d79191b
4516800,48000,4800,1297.9344,92.97328,5916.875,0.054026704,2566.033,4.2767196,28.04401,296d0c0c0
4521600,48000,4800,1580.1267,48.56339,7624.6875,0.07369245,2967.5234,3.339486,16.213903,507a441c8
4526400,48000,4800,1214.56,1208.2296,6124.6875,0.058065288,2526.5195,4.9131017,41.92614,dcdff7fb0
4531200,48000,4800,685.3042,275.98264,2295.0,0.022262305,1736.3792,7.686411,74.80281,753b52bb7
4536000,48000,4800,973.21686,119.4806,4957.5,0.046328038,2359.3372,4.8482366,30.934082,ec33a4e20
4540800,48000,4800,1360.6871,568.98706,6598.75,0.056365635,2540.5405,3.9952388,27.889036,038029d54
4545600,48000,4800,608.3006,497.5403,2130.0,0.01720221,1532.2544,8.400058,92.38307,27b94fdd7
4550400,48000,4800,1619.3,1576.4808,6207.5,0.054210454,2476.0237,3.8219085,21.790941,5c4b42d73
4555200,48000,4800,1079.1254,272.84766,4748.125,0.048122212,2457.1487,5.049354,34.47857,aac3e13dc
4560000,48000,4800,1136.8679,43.260105,5226.25,0.05935531,2768.7563,4.7240553,27.565283,95bcc51e5
4564800,48000,4800,1271.1191,100.886086,6129.375,0.06364883,2673.262,4.263409,25.15604,f9a251823
4569600,48000,4800,972.12164,35.224804,3018.75,0.039803125,2357.7224,5.8332705,40.88323,b8e48e18d
4574400,48000,4800,1576.501,774.201,7803.125,0.07793221,3010.0247,3.6761925,20.686678,319269ce6
4579200,48000,4800,974.60645,1023.68585,4849.0625,0.04410192,2242.5361,5.6789556,50.721634,0538438e2
4584000,48000,4800,461.6631,237.32315,1345.3125,0.015499379,1444.4635,9.808177,121.27471,00f5ac088
4588800,48000,4800,1156.6195,176.1782,6041.5625,0.0554949,2594.3694,4.399127,26.854315,984e86d49
4593600,48000,4800,956.764,1057.7839,4756.5625,0.03923698,2085.747,5.691549,51.04671,450c46c08
4598400,48000,4800,1068.3419,406.02496,5246.25,0.04664716,2305.7366,5.416406,44.946606,816f55d36
4603200,48000,4800,1039.1879,203.67775,5084.375,0.048948277,2431.4827,4.864556,31.616184,ac2b7b121
4608000,48000,4800,772.4987,51.831753,2412.1875,0.032260776,2035.5869,6.690386,53.965317,90be8d116
4612800,48000,4800,990.6722,33.145508,4243.4375,0.05044337,2491.646,5.23415,33.93782,93110290d
4617600,48000,4800,1010.671,181.32338,4940.625,0.050390344,2433.3699,4.960145,31.75708,6bed11bb1
4622400,48000,4800,911.3497,46.52516,3272.5,0.043743156,2423.223,5.7500076,39.12828,247c7022e
4627200,48000,4800,1194.3506,249.60031,5764.375,0.059920374,2769.289,4.4604335,25.279991,27b5988b2
4632000,48000,4800,1119.3889,1520.9797,4556.25,0.040039595,2064.4412,5.777764,59.03019,05ef479ae
4636800,48000,4800,563.0428,335.21317,1781.875,0.018141346,1549.8446,8.901001,100.07098,8fc7cf663
4641600,48000,4800,1188.1538,662.8585,6141.25,0.05443115,2619.1213,4.291692,25.269104,8a65d07fd
4646400,48000,4800,825.8437,1020.03467,3658.75,0.032322895,2045.6884,5.987984,48.31292,fb7ab6522
4651200,48000,4800,1382.0369,432.16098,6123.125,0.06140286,2664.5017,4.3009734,27.291544,fbdb88ad2
4656000,48000,4800,1088.2601,498.17822,5444.0625,0.052750643,2470.3013,4.8662343,33.463375,2dbb2a681
4660800,48000,4800,770.2575,58.448307,2482.8125,0.035058543,2222.4229,6.462454,49.711147,2ad0f2abb
4665600,48000,4800,1204.8461,34.322388,5934.0625,0.0637457,2806.934,4.4253416,25.754808,3b84866ab
4670400,48000,4800,1132.987,659.9108,6274.0625,0.057716675,2617.0627,4.5818467,31.6384,a75550725
4675200,48000,4800,601.7482,112.49226,1692.1875,0.018207936,1533.8431,8.652593,93.467316,dcb055942
4680000,48000,4800,1011.671,680.1654,4183.4375,0.04078524,2103.9263,5.2584577,38.64501,5765a829d
4684800,48000,4800,1143.6646,1239.0984,4838.75,0.04760812,2122.025,7.248457,91.32423,ff0596992
4689600,48000,4800,490.51303,159.73495,835.0,0.015505055,1460.1549,10.451513,131.8286,152e868b0
4694400,48000,4800,1176.4602,67.24061,6276.875,0.06673375,2857.6611,4.3831515,25.543713,ddbad4112
4699200,48000,4800,1068.5968,316.7825,4863.125,0.045938004,2311.9438,5.304402,41.14978,4af8145fe
4704000,48000,4800,1627.445,1501.4835,6539.0625,0.05214519,2485.7695,3.7930143,23.169039,a954194b2
